x,y,z
0.5098848409964651,-0.8787235137099974,-0.000031123461200019974
0.581004842628699,-0.8328238980788782,-0.000029523506522712972
0.64802077847427,-0.7810448023324646,-0.000027712103535480064
0.7104540664593053,-0.7237402452116071,-0.000025701278459555998
0.7678514446393756,-0.6613059174311449,-0.000023504582452469607
0.8197931713996929,-0.59417328611048,-0.000021136888326460157
0.8658947171588559,-0.5228081308001138,-0.000018614343957648105
0.9058095879097916,-0.4477079596723192,-0.000015954285517616945
0.9392320097416804,-0.36939918802501914,-0.000013175141748018564
0.9658994535485806,-0.28843407683475786,-0.000010296329145913385
0.9855949766250506,-0.20538743093114611,-0.0000073381379926111655
0.9981494033796251,-0.12085260282300012,-0.000004321592940365619
1.0034429869256392,-0.03543973871379191,-0.000001268393105661018
1.001407485842727,0.0502315899293822,0.0000017993492785105323
0.9920271009704351,0.13553410603760507,0.000004859169058231088
0.9753396118022016,0.21983790987453766,0.000007888429357490699
0.9514370216473735,0.3025150562052578,0.000010864485556392461
0.9204658108666323,0.38294427698882993,0.00001376485534967964
0.8826267684272247,0.4605158161418056,0.00001656739371360581
0.8381743747225371,0.5346363371455083,0.000019250471392975768
0.7874161977292902,0.6047332460634287,0.000021793133231799938
0.7307095952541549,0.6702619176255057,0.000024175362015634854
0.6684618945021141,0.7307073114150188,0.000026378141140770448
0.6011264705592114,0.7855906387691549,0.000028383700067653898
0.5291999516869029,0.8344734134620015,0.0000301756664057578
0.4532186334423177,0.8769616943833972,0.000031739225698999883
0.37375441995235953,0.9127100056957681,0.00003306127031580659
0.2914103222033639,0.9414248726040336,0.00003413053513112724
0.2068155527019423,0.9628679137922121,0.000034937717778295786
0.12061890232496172,0.9768585966455916,0.000035475587228558025
0.033488907149652136,0.9832755162269972,0.00003573903922495911
-0.05390087670922178,0.9820592573271242,0.000035725209542442054
-0.14087170970108107,0.9732121216817697,0.00003543347364365616
-0.22674568853358706,0.9567990273567081,0.00003486548899759914
-0.3108596458987078,0.9329452055325347,0.00003402512076426682
-,-,-
1.317253301762506,-0.5310345006519239,0.04346060159443646
1.3388999607560723,-0.4595882038610607,0.04249489730019797
1.357060179689564,-0.38694551892076273,0.04141854378165598
1.3716530809863452,-0.31328602041562453,0.04023331871347501
1.3826079337994792,-0.23879593687580197,0.03894138826791609
1.3898648186481082,-0.1636674992568895,0.03754530977651066
1.3933752442825555,-0.08809821246876559,0.036048031606637165
1.393102706576836,-0.01229005380528947,0.034452890083313266
1.3890231795446513,0.06355139635182411,0.03276360332569657
1.381125529126389,0.13921788467745694,0.030984261912844067
1.3694118412021037,0.2144994675741272,0.029119316343361887
1.3538976563426277,0.2891855367124987,0.027173561307511085
1.3346121051009083,0.36306587660692413,0.025152116846666954
1.3115940887521367,0.43594293833222486,0.023060077431698644
1.2849089330571415,0.5075832255061296,0.02090393935724283
1.2546216674771853,0.5778003256650507,0.018689205088729285
1.2208149666588435,0.6463965421867938,0.016422046642713576
1.18358414919514,0.7131798960630904,0.014108826585067468
1.143036682726783,0.7779651050098932,0.011756065365882182
1.0992806064418685,0.8405894172928066,0.009369825370404782
1.0524644129299496,0.9008565096291715,0.006957865363731858
1.002720625633213,0.958617992039209,0.00452654777044551
0.9501987440124631,1.0137238910661677,0.002082684870204448
0.8950566996826876,1.066034839935113,-0.0003669263418201209
0.8374599299983376,1.115422593975401,-0.002815537695628298
0.7775804195570305,1.161770447340897,-0.005256482106269094
0.7155957219356964,1.204973549824496,-0.007683204225431195
0.6516879737455078,1.2449391242791024,-0.010089289198804169
0.5860429126082067,1.281586586768682,-0.012468489288908686
0.5188489099436957,1.314847573043128,-0.014814748171396176
0.45029602855443873,1.3446658762259478,-0.017122222762157295
0.3805751139334451,1.3709973017023307,-0.019385302481587808
0.30987692705484027,1.3938094460801396,-0.021598625909569506
0.2383913251668871,1.4130814077641034,-0.023757094829131443
0.1663064958405317,1.4288034371341067,-0.02585588569729562
0.09380824826679768,1.4409765345621874,-0.027890458617639134
0.02107936457783166,1.449612004554227,-0.02985656392009233
-0.05170098718426486,1.454730974181263,-0.03175024647920021
-0.12435777788658398,1.4563638836947093,-0.03356784792241952
-0.19672058030078649,1.4545499568245122,-0.03530600689512214
-0.26861910577662373,1.4493371262020749,-0.03696154794412548
-0.3399045477638046,1.4407796204737036,-0.03853195484116746
-0.41041573469330284,1.4289401092577063,-0.04001458474035835
-0.48000411158633216,1.413887522646786,-0.04140723566885773
-0.5485271952503555,1.3956968379444783,-0.042707981413672366
-0.6158487096404617,1.374448551267323,-0.043915163771725135
-0.6818386781293883,1.3502281657417308,-0.045027384089918465
-0.7463734767338539,1.32312569903766,-0.04604349425200771
-0.8093358523481443,1.2932352123731767,-0.04696258725643933
-0.8706149099672911,1.2606543625626159,-0.04778398751586136
-0.9301060727503743,1.2254839781738345,-0.04850724099515036
-0.9877110185955869,1.1878276604092148,-0.04913210529095947
-1.0433375966823892,1.1477914089327785,-0.04965853974226392
-1.0968997271934056,1.1054832725319303,-0.05008669564842617
-1.1483172871715124,1.0610130242236717,-0.0504169066591514
-1.1975159852018924,1.014491860190113,-0.050649679389466816
-1.2444272273444068,0.9660321217512555,-0.05078568430266199
-1.2889835594768897,0.9157522502791962,-0.05082574766465888
-1.3311351075560127,0.8637575943104041,-0.050770852911494496
-1.3708261732158329,0.8101661299951397,-0.050622105120754476
-1.4080095644895252,0.7550924020738417,-0.0503807462659336
-1.44264305374575,0.6986510043637976,-0.050048141204155266
-1.4746892251687758,0.6409564190079824,-0.04962577056364047
-1.5041153242097818,0.5821228720692353,-0.049115224022069644
-1.5308931099843321,0.5222642043405566,-0.048518193976107696
-1.5549987114551906,0.4614937562484803,-0.04783646959915677
-1.5764124881147001,0.39992426574130047,-0.04707193128164682
-1.595118895766789,0.3376677780753542,-0.046226545445818806
-1.6111063579040958,0.2748355664408685,-0.045302359724982755
-1.6243671430813529,0.21153806240054296,-0.04430149849558039
-1.634897248600635,0.14788479514981956,-0.04322615874903147
-1.6426962907472409,0.08398433864657107,-0.04207860628927068
-1.6477674017465107,0.019944265698297325,-0.040861172241045615
-1.6501171335511975,-0.04412889186441282,-0.03957624985341045
-1.6497553685154687,-0.10812967775597637,-0.038226291582444394
-1.646695236965197,-0.1719537413339708,-0.036813806436908986
-1.6409530416338396,-0.23549786397263078,-0.035341357570473464
-1.6325481888989504,-0.2986599824192816,-0.03381156010408595
-1.6215031267252793,-0.3613392098029475,-0.032227079162158244
-1.6078432891960655,-0.42343585492961866,-0.03059062810636233
-1.5915970474941201,-0.48485144046526196,-0.0289049669510457
-1.5727956671774108,-0.5454887205795981,-0.027172900944446007
-1.5514695804986816,-0.6052613950582133,-0.02539698553263344
-1.5276647562065884,-0.6640504287154833,-0.02358084339514654
-1.5014186300368269,-0.7217717221306768,-0.02172715575201995
-1.4727659918288547,-0.7783492863046882,-0.019838368938954593
-1.4417597849632515,-0.8336763909542324,-0.017918018981407165
-1.4084370392452004,-0.8876820092707578,-0.01596850321106209
-1.3728620231315394,-0.9402556586890061,-0.013993714229344348
-1.3350829970810656,-0.9913197236818055,-0.011996463058780753
-1.2951563001429374,-1.0407890025182351,-0.009979917953427531
-1.2531410423953298,-1.0885797834527822,-0.007947283953341327
-1.2090991179882682,-1.1346098892185539,-0.005901802271971842
-1.1630952216956814,-1.1787987267819613,-0.003846749659434264
-1.1151968686269416,-1.2210673428378196,-0.0017854377230412943
-1.065474416714755,-1.261338485529293,0.00027878781446000894
-1.0140010915576445,-1.29953667288222,0.0023425479395564053
-0.9608530131529814,-1.335588268445802,0.004402431277240021
-0.9061092240091055,-1.369421564632472,0.006454995147763598
-0.8498517180718252,-1.400966874248089,0.008496766775030713
-0.7921654698446179,-1.4301566306968576,0.010524244672005034
-0.7331384630198297,-1.4569254973353054,0.012533900229833733
-0.6728617178712841,-1.4812104864343258,0.014522179538700258
-0.611429316589484,-1.5029510881860462,0.016485505469655017
-0.5489384256655757,-1.5220894101642286,0.01842028004792507
-0.4854893143520923,-1.5385703276108875,0.020322887149367273
-0.421185368147302,-1.5523416448771745,0.02218969555278677
-0.35613309616550815,-1.563354268292715,0.02401706238178658
-0.2904421311688201,-1.5715623906732112,0.025801336970597083
-0.22422522094769337,-1.576923687600247,0.027538865188907788
-0.1575982096470866,-1.5793995255187498,0.029225994261091
-0.09068000754636396,-1.5789551815949718,0.030859078115233016
-0.02359748405869122,-1.5755604339695413,0.032434369662136454
0.0435358670903806,-1.5691884096359072,0.03394852027779156
0.11058547063663826,-1.5598177863317575,0.035397780253468
0.17742075450374678,-1.547431947576474,0.03677859674893419
0.2439084784777547,-1.5320194465393904,0.03808745977737632
0.3099128676413957,-1.5135742847762694,0.03932091132129553
0.37529576929145847,-1.4920961985192087,0.04047555518300346
0.4399168354756947,-1.4675909511155565,0.04154806759271927
0.5036337333112252,-1.440070629893956,0.04253520859124413
0.5663023852368044,-1.4095539453867647,0.043433834196643095
0.6277772412939477,-1.3760665304623811,0.04424090935508327
0.6879115854219452,-1.339641236522324,0.04495352166492361
0.7465578775790364,-1.3003184235039082,0.0455688958502365
0.8035681332627826,-1.2581462400064902,0.0460844089452085
0.8587943416853808,-1.2131808894407106,0.046497606134310046
0.9120889234652718,-1.1654868776945744,0.046806217174945146
0.963305228216675,-1.115137237434284,0.04700817330964171
1.012293584175684,-1.062218807033257,0.04710162092614333
1.0589187200136592,-1.0068139512447556,0.04708496611677669
1.103036781815915,-0.9490258407462103,0.04695684031173623
1.144510656694669,-0.888963173144738,0.04671615621089717
1.1832072177393873,-0.8267437324223126,0.04636211475038792
1.218998027251485,-0.7624943575997722,0.045894221704716694
1.2517600626960734,-0.6963508503208778,0.04531230356645838
1.281376459746322,-0.6284578163711381,0.04461652246099915
1.3077372658921964,-0.5589684366457436,0.04380738984212286
1.3307401972117345,-0.4880441637434751,0.042885778706668806
1.3502913900908653,-0.41585434118888553,0.04185293406385392
-,-,-
-3.247105954151837,3.74855410312792,-0.05712388354409832
-4.056592846483384,2.888632160811577,-0.07881050244625115
-4.648484854694728,1.873551780542596,-0.09627092757490843
-4.995727299850699,0.7596172125386107,-0.10866612156224577
-5.086362645150808,-0.39360751868254185,-0.1154813827108172
-4.922994308246953,-1.5274652293856015,-0.11653162388477675
-4.521150017988987,-2.587635082428749,-0.11193896805775466
-3.9069994830018455,-3.526616211470143,-0.10209197220549494
-3.1148469768867244,-4.305271724441924,-0.087595918400835
-2.184705565535673,-4.893585791881948,-0.06922166971648427
-1.1601336192211105,-5.270838356892728,-0.04785798177599466
-0.08640096829023669,-5.425405179143906,-0.024469638743570107
0.9910240697628909,-5.354352893834866,-0.00006192104733199894
2.0277224396881417,-5.062952565606263,0.02434932850799209
2.9813858195002143,-4.564187919291712,0.047763491121993656
3.812778295143265,-3.878291068868525,0.06921861029289622
4.486680927587383,-3.032299620528639,0.08781435816826777
4.972888778094734,-2.059594272475444,0.10273625670587944
5.2473079607187225,-0.9993455202553307,0.11328251491456998
5.2931687163442875,0.10422751690613441,0.11889424327461774
5.102327450960294,1.2029016766689904,0.11918892023793533
4.676573747071502,2.2459194393930453,0.11399573752446968
4.028787444130885,3.18198889850295,0.10338979569171454
3.1837135628408246,3.9618652126505944,0.08772016713560883
2.178060179772962,4.541459892336931,0.06762500578686005
1.059611920027425,4.88526862454056,0.044025957528390794
-0.11487051433571338,4.969729314076219,0.018095120815213535
-1.2830051133653209,4.7859792965802725,-0.008808552051357527
-2.3811610977663333,4.341450114337321,-0.03523045520890621
-3.3493272616415632,3.6598737771690373,-0.05972922377470699
-4.135770045800877,2.7795667256536074,-0.08098808139947958
-4.700779062910229,1.7502209969208078,-0.09791197471165164
-5.0190006993106415,0.6287378878873482,-0.10969709736535732
-5.080186809288211,-0.525218564263854,-0.11586611872987161
-4.888513202904231,-1.6533235957109598,-0.11626998251639667
-4.460847267212956,-2.701919994722121,-0.1110629789297094
-3.8244182315741377,-3.6243962022784886,-0.1006605039480678
-3.014309413187808,-4.382624790460503,-0.0856889317341139
-2.0710503729165515,-4.947650661451097,-0.06693460551976627
-1.0384901793060843,-5.299809529777694,-0.04529675130362941
0.03799981811998654,-5.42849736580478,-0.021746314386320076
1.1130062398692473,-5.331750277513891,0.0027088990020524874
2.1422737841741917,-5.015763374369606,0.027053064802371764
3.0838655363848857,-4.494351782043653,0.05029053408467533
3.8988904085361256,-3.7885858521883264,0.07146361478999745
4.552678731259652,-2.9262506561158856,0.0896811124310428
5.015674124279072,-1.9414249332531015,0.1041400247539265
5.264565755820817,-0.8739011794366423,0.11415327637449212
5.28351284292653,0.23158461732889335,0.11918030984091736
5.065451469020772,1.326440190937376,0.11886083868920685
4.613392399184527,2.3597422508516086,0.11305022428059601
3.941546418880794,3.2803008935605624,0.10185324106200148
3.0760367957843826,4.039305141379403,0.08565102783742967
2.054899541206562,4.593480689186792,0.065114242765601
0.9270680143173249,4.908530810780524,0.04119468037994783
-0.24987177167681107,4.962453088925311,0.015088875345234929
-1.4131675917620048,4.748190881024337,-0.011828839184214207
-2.499359167784232,4.275064735481708,-0.03810008921684434
-3.4491585688982767,3.568583941934005,-0.062292408196612165
-4.212037187527221,2.6685439986615505,-0.0831097603637768
-4.74983088204789,1.6256790010748072,-0.09948712065414819
-5.038896636842114,0.49742947729514264,-0.11065633883233521
-5.0706867851201665,-0.656493743558211,-0.11617745731897032
-4.850927129723685,-1.7781414996938196,-0.11593711822330949
-4.397793851203882,-2.8145526873533617,-0.11012122096261484
-3.7395459323221996,-3.7200192852709275,-0.09917139800973207
-2.9120121072839913,-4.457437339782458,-0.08373443105254878
-1.95621168356634,-4.9989129884844825,-0.06461156024998473
-0.9162609383167861,-5.325835252595174,-0.04271196164019969
0.16238682716966535,-5.428615353737953,-0.01901230009756956
1.234389557013513,-5.306252886695644,0.005477466205460125
2.255705811334228,-4.965845892357751,0.029742722930806702
3.1846754669010515,-4.422079888316532,0.052790493101972834
3.982872965823187,-3.696812627544372,0.07367024285900903
4.616155714227594,-2.8185851925545338,0.09149935979998915
5.055630839843956,-1.8221664476960961,0.10548666554843492
5.2787868552660235,-0.7479602295901973,0.11496018970806994
5.270729116376386,0.3587954775004958,0.11939813361239343
5.02549020602643,1.4491598988738326,0.11846288979522221
4.5473164247794715,2.472071531895805,0.11203640902053853
3.8517582860751967,3.3764774708892205,0.10025346931058046
2.966316673252863,4.1140420743478225,0.08352742736550936
1.930341611611857,4.6423501518058945,0.06256132149081504
0.793885288016509,4.928355639688567,0.038336614393573554
-0.38468694080276244,4.9516499985853235,0.012073409935806238
-1.5423110712598405,4.70700076681742,-0.014839781399056517
-2.6157610278159074,4.2056145053539655,-0.040942219682527425
-3.5465318029053376,3.4747525276266042,-0.0648117370700545
-4.285346437635621,2.5556454823889974,-0.08517422695516312
-4.79561482735749,1.5000143202981817,-0.10099550942535718
-5.055411831424435,0.36578113835278137,-0.11154346571453577
-5.057879544938311,-0.7873487472078191,-0.11641547062922451
-4.810270208758953,-1.9018436320889869,-0.11553350234830494
-4.332038744774271,-2.925467163899559,-0.10911451496848597
-3.6524401326625955,-3.8134351919513687,-0.09762571208145968
-2.808019172112272,-4.5296729767396124,-0.08173366030406928
-1.840257283175631,-5.047350197308318,-0.062253901652937454
-0.7935149182456112,-5.348906335151883,-0.04010505079112438
0.28669184147689264,-5.4257627161956945,-0.016269058847862155
1.3551083556117143,-5.2778763748079145,0.008242331505327122
2.3679208151321225,-4.913241530581954,0.03241603360788194
3.283759704249605,-4.347410015646796,0.05526205015759503
4.064677250264414,-3.603019187438004,0.0758372932465582
4.67707201957598,-2.709360200250628,0.09326805334721176
5.092729744341877,-1.701883872754205,0.10677532836032588
5.289954693613497,-0.6215943123176417,0.11570264671207846
5.2548155467361415,0.4857839535207549,0.11954739826231854
4.9824580347556635,1.5709829737382575,0.11799509792514708
4.478377868955585,2.5828314263891543,0.11095469891672602
3.759473190377024,3.4704492014194575,0.09859129691543964
2.854620533874893,4.186018033190829,0.08135059166427396
1.8044683025767354,4.688026850374736,0.05996784088474536
0.6601557335905086,4.944722672573485,0.03545365201265209
-0.5192200910253457,4.937323546785651,0.009050789590744797
-1.6703428222291186,4.662437145581486,-0.017839292179122827
-2.730284296986129,4.1331504994114425,-0.04375489952014135
-3.641381014414379,3.378449321738188,-0.06728554947225532
-4.355652444091448,2.4409538165912776,-0.08718021772974092
-4.838107988357311,1.3733158694868746,-0.10243633847081905
-5.068545436656184,0.23388173759665376,-0.11235815041114772
-5.041784191378131,-0.9177001000671641,-0.11658027866882381
-4.766578297229269,-2.024355902008786,-0.11505964685747871
-4.263630458802094,-3.0346021704235433,-0.10804368792905382
-3.563159302907338,-3.9045952196207097,-0.0960245280987243
-2.702395290586402,-4.599296897146436,-0.0796878802393925
-1.7232552258179006,-5.092941273763554,-0.0598630078085746
-0.6703211556321009,-5.369015088203961,-0.03747746160253056
0.4108468449299516,-5.419944453613836,-0.013518053770397054
1.4750973617646381,-5.246637745525533,0.011002049792369479
2.478857753264536,-4.857978648405173,0.03507160265798675
3.381063089791556,-4.270381135735058,0.05770389884371753
4.144255481063709,-3.507254428673869,0.07796358038817958
4.735388929211657,-2.5986336408784183,0.09498616634182314
5.126943014040287,-1.5806431041446936,0.10800518766501466
5.298054287460621,-0.4948756974038915,0.11638006981433138
5.235771941527284,0.6124735605761098,0.11962782365082106
4.93637068527483,1.6918331777986173,0.11745752147585478
4.406610846966307,2.691946588625308,0.10980554627585783
3.6647433126699096,3.562147718233774,0.09686758687648281
2.7410175398234697,4.255176689040053,0.07912179093338086
1.6773629267646346,4.730471555225721,0.05733543724644326
0.5259721173320957,4.957614092398285,0.032547711309601046
-0.6533752964787816,4.919480060347473,0.0060230891220255794
-1.7971709511720282,4.614530952914641,-0.020825293194642748
-2.842848192161444,4.057726171332,-0.046536207378824496
-3.7336424317815613,3.2797458924523033,-0.06971222468658415
-4.422912360510497,2.3245526926062534,-0.0891265189577087
-4.877290023783569,1.2456728690318435,-0.10380885880612543
-5.078299013373987,0.10181978119042556,-0.11310011759684586
-5.022421916224859,-1.0474652131061295,-0.1166720485803265
-4.719888942588492,-2.145605471047646,-0.11451610344157269
-4.192619235778314,-3.1418970778708535,-0.10690960502060001
-3.471762793662672,-3.9934522385977784,-0.0943689513628507
-2.5952056785320443,-4.666275887691095,-0.07759836763442987
-1.6052738024832862,-5.135666759928171,-0.0574402664653451
-0.5467486748592003,-5.386155315832461,-0.03483064119602024
0.5347840459283424,-5.411166985111254,-0.010760747671791544
1.59429171450286,-5.212555344078985,0.013755180349493287
2.5884285941789154,-4.800101842624896,0.037707364745889364
3.4765312343454546,-4.191033404669879,0.06011474480813708
4.221560836108428,-3.409568340504355,0.08004793489533352
4.791068888304592,-2.4864644517803214,0.0966526927901314
5.15824420757494,-1.458510855011912,0.1091754437344356
5.303072260836321,-0.367877253614747,0.11699191269577501
5.21359992817709,0.7387875118806195,0.11963916642793718
4.887248160435346,1.8116285836461292,0.11685028749971792
4.332051547210465,2.79934224301149,0.10858944882345858
3.5676228549275577,3.6515057827526674,0.09508324864673681
2.625578638931141,4.321463428386795,0.07684233907972507
1.5491101358440886,4.769647292640725,0.05466578315573935
0.3914278967253064,4.9670147387131385,0.02962073437731098
-0.787056730126811,4.898128694463603,0.00299239119185608
-1.9227275108562794,4.5633060800127705,-0.023796271830511053
-2.9533736045115084,3.9793972951106675,-0.04928424945302834
-3.823254511519621,3.1787155103730074,-0.07209018352762428
-4.487085866391048,2.206526767544312,-0.09101196732527622
-4.913143153634188,1.1171747637691969,-0.10511237509939866
-5.084676500270125,-0.030316652579021053,-0.11376914380152342
-4.999815958185721,-1.1765624332659383,-0.11669099389019584
-4.670241335359221,-2.265520785522821,-0.11390346260734788
-4.119056545163185,-3.2472927461302925,-0.1057131619492631
-3.378310793791526,-4.0799606983702255,-0.09266010967212289
-2.486516048257156,-4.730578324645954,-0.07546641452510922
-1.4863815101912474,-5.175508748461109,-0.05498707438655383
-0.42286646190178834,-5.400322307645661,-0.03216604041321494
0.6584359003294338,-5.399438139929656,-0.007998602549424121
1.7126269869002435,-5.175648848533502,0.01650028729270092
2.69661705125002,-4.739619597646274,0.04032301016608915
3.57011053960888,-4.109408152967084,0.06249330620481364
4.296547474888102,-3.310011992423738,0.0820892040477884
4.844075529889634,-2.3729125298061553,0.09826664798179041
5.1866082916465075,-1.3355546337903312,0.11028532323364036
5.30499687039271,-0.24067241847128606,0.11753766091303623
5.188302975847979,0.8646487588030853,0.11958122062954957
4.835109523877565,1.9302949396140061,0.11617353112794736
4.2547382324335645,2.90494424469772,0.10730694995533564
3.4681680226875677,3.7384573512569417,0.0932392380152771
2.508376524061293,4.384825418301409,0.07451359310997197
1.4197958558202115,4.805519398792089,0.05196058631615508
0.25661713598932523,4.972912139585363,0.026674685671671073
-0.92016875824444,4.873281434271612,-0.000039215668222236655
-2.0468635017246206,4.508823591302505,-0.026748748394624204
-3.0617831735451797,3.89822190429244,-0.051997161249079674
-3.9101579855126207,3.075433068743558,-0.07441788960046926
-4.548135183948976,2.086961578447191,-0.09283545056459873
-4.945652148396031,0.9879111430988603,-0.10634624569034593
-5.087684182619838,-0.1624399789402302,-0.11436505694432642
-4.9739915597295665,-1.3049110912689132,-0.11663737373275673
-4.617676261804685,-2.384031606868218,-0.11322235276066511
-4.042995037427013,-3.3507315398895066,-0.1044552840230779
-3.282864288956933,-4.164076632721641,-0.09089915246314778
-2.3763925727561945,-4.792174171936245,-0.07329332745467936
